INDEX_RC;LOCAL_XI;SCALE_ALPHA;SHAPE_KAPPA;KOUT_1_THETA;KOUT_2_ETA
165197;-99,9;-99,9;-99,9;-99,9;-99,9
165198;-99,9;-99,9;-99,9;-99,9;-99,9
165199;-99,9;-99,9;-99,9;-99,9;-99,9
165200;-99,9;-99,9;-99,9;-99,9;-99,9
165201;-99,9;-99,9;-99,9;-99,9;-99,9
165202;-99,9;-99,9;-99,9;-99,9;-99,9
165203;-99,9;-99,9;-99,9;-99,9;-99,9
165204;-99,9;-99,9;-99,9;-99,9;-99,9
165205;-99,9;-99,9;-99,9;-99,9;-99,9
165206;-99,9;-99,9;-99,9;-99,9;-99,9
165207;-99,9;-99,9;-99,9;-99,9;-99,9
165208;-99,9;-99,9;-99,9;-99,9;-99,9
165209;-99,9;-99,9;-99,9;-99,9;-99,9
165210;-99,9;-99,9;-99,9;-99,9;-99,9
165211;-99,9;-99,9;-99,9;-99,9;-99,9
165212;-99,9;-99,9;-99,9;-99,9;-99,9
165213;-99,9;-99,9;-99,9;-99,9;-99,9
165214;-99,9;-99,9;-99,9;-99,9;-99,9
165215;-99,9;-99,9;-99,9;-99,9;-99,9
165216;-99,9;-99,9;-99,9;-99,9;-99,9
165217;-99,9;-99,9;-99,9;-99,9;-99,9
165218;-99,9;-99,9;-99,9;-99,9;-99,9
165219;-99,9;-99,9;-99,9;-99,9;-99,9
165220;-99,9;-99,9;-99,9;-99,9;-99,9
165221;-99,9;-99,9;-99,9;-99,9;-99,9
165222;-99,9;-99,9;-99,9;-99,9;-99,9
165223;-99,9;-99,9;-99,9;-99,9;-99,9
165224;-99,9;-99,9;-99,9;-99,9;-99,9
165225;-99,9;-99,9;-99,9;-99,9;-99,9
165226;-99,9;-99,9;-99,9;-99,9;-99,9
165227;-99,9;-99,9;-99,9;-99,9;-99,9
165228;-99,9;-99,9;-99,9;-99,9;-99,9
165229;-99,9;-99,9;-99,9;-99,9;-99,9
165230;-99,9;-99,9;-99,9;-99,9;-99,9
165231;-99,9;-99,9;-99,9;-99,9;-99,9
165232;-99,9;-99,9;-99,9;-99,9;-99,9
165233;-99,9;-99,9;-99,9;-99,9;-99,9
165234;-99,9;-99,9;-99,9;-99,9;-99,9
165235;-99,9;-99,9;-99,9;-99,9;-99,9
165236;-99,9;-99,9;-99,9;-99,9;-99,9
165237;-99,9;-99,9;-99,9;-99,9;-99,9
165238;-99,9;-99,9;-99,9;-99,9;-99,9
165239;-99,9;-99,9;-99,9;-99,9;-99,9
165240;-99,9;-99,9;-99,9;-99,9;-99,9
165241;-99,9;-99,9;-99,9;-99,9;-99,9
165242;-99,9;-99,9;-99,9;-99,9;-99,9
165243;-99,9;-99,9;-99,9;-99,9;-99,9
165244;-99,9;-99,9;-99,9;-99,9;-99,9
165245;-99,9;-99,9;-99,9;-99,9;-99,9
165246;-99,9;-99,9;-99,9;-99,9;-99,9
165247;-99,9;-99,9;-99,9;-99,9;-99,9
165248;-99,9;-99,9;-99,9;-99,9;-99,9
165249;-99,9;-99,9;-99,9;-99,9;-99,9
165250;-99,9;-99,9;-99,9;-99,9;-99,9
165251;-99,9;-99,9;-99,9;-99,9;-99,9
165252;-99,9;-99,9;-99,9;-99,9;-99,9
165253;-99,9;-99,9;-99,9;-99,9;-99,9
165254;-99,9;-99,9;-99,9;-99,9;-99,9
165255;-99,9;-99,9;-99,9;-99,9;-99,9
165256;-99,9;-99,9;-99,9;-99,9;-99,9
165257;-99,9;-99,9;-99,9;-99,9;-99,9
165258;-99,9;-99,9;-99,9;-99,9;-99,9
165259;-99,9;-99,9;-99,9;-99,9;-99,9
165260;-99,9;-99,9;-99,9;-99,9;-99,9
165261;-99,9;-99,9;-99,9;-99,9;-99,9
165262;-99,9;-99,9;-99,9;-99,9;-99,9
165263;-99,9;-99,9;-99,9;-99,9;-99,9
165264;-99,9;-99,9;-99,9;-99,9;-99,9
165265;-99,9;-99,9;-99,9;-99,9;-99,9
165266;-99,9;-99,9;-99,9;-99,9;-99,9
165267;-99,9;-99,9;-99,9;-99,9;-99,9
165268;-99,9;-99,9;-99,9;-99,9;-99,9
165269;-99,9;-99,9;-99,9;-99,9;-99,9
165270;-99,9;-99,9;-99,9;-99,9;-99,9
165271;-99,9;-99,9;-99,9;-99,9;-99,9
165272;-99,9;-99,9;-99,9;-99,9;-99,9
165273;-99,9;-99,9;-99,9;-99,9;-99,9
165274;-99,9;-99,9;-99,9;-99,9;-99,9
165275;-99,9;-99,9;-99,9;-99,9;-99,9
165276;-99,9;-99,9;-99,9;-99,9;-99,9
165277;-99,9;-99,9;-99,9;-99,9;-99,9
165278;-99,9;-99,9;-99,9;-99,9;-99,9
165279;-99,9;-99,9;-99,9;-99,9;-99,9
165280;-99,9;-99,9;-99,9;-99,9;-99,9
165281;-99,9;-99,9;-99,9;-99,9;-99,9
165282;-99,9;-99,9;-99,9;-99,9;-99,9
165283;-99,9;-99,9;-99,9;-99,9;-99,9
165284;-99,9;-99,9;-99,9;-99,9;-99,9
165285;-99,9;-99,9;-99,9;-99,9;-99,9
165286;-99,9;-99,9;-99,9;-99,9;-99,9
165287;-99,9;-99,9;-99,9;-99,9;-99,9
165288;-99,9;-99,9;-99,9;-99,9;-99,9
165289;-99,9;-99,9;-99,9;-99,9;-99,9
165290;-99,9;-99,9;-99,9;-99,9;-99,9
165291;-99,9;-99,9;-99,9;-99,9;-99,9
165292;-99,9;-99,9;-99,9;-99,9;-99,9
165293;-99,9;-99,9;-99,9;-99,9;-99,9
165294;-99,9;-99,9;-99,9;-99,9;-99,9
165295;-99,9;-99,9;-99,9;-99,9;-99,9
165296;-99,9;-99,9;-99,9;-99,9;-99,9
165297;-99,9;-99,9;-99,9;-99,9;-99,9
165298;-99,9;-99,9;-99,9;-99,9;-99,9
165299;-99,9;-99,9;-99,9;-99,9;-99,9
166000;-99,9;-99,9;-99,9;-99,9;-99,9
166001;-99,9;-99,9;-99,9;-99,9;-99,9
166002;-99,9;-99,9;-99,9;-99,9;-99,9
166003;-99,9;-99,9;-99,9;-99,9;-99,9
166004;-99,9;-99,9;-99,9;-99,9;-99,9
166005;-99,9;-99,9;-99,9;-99,9;-99,9
166006;-99,9;-99,9;-99,9;-99,9;-99,9
166007;-99,9;-99,9;-99,9;-99,9;-99,9
166008;-99,9;-99,9;-99,9;-99,9;-99,9
166009;-99,9;-99,9;-99,9;-99,9;-99,9
166010;-99,9;-99,9;-99,9;-99,9;-99,9
166011;-99,9;-99,9;-99,9;-99,9;-99,9
166012;-99,9;-99,9;-99,9;-99,9;-99,9
166013;-99,9;-99,9;-99,9;-99,9;-99,9
166014;-99,9;-99,9;-99,9;-99,9;-99,9
166015;-99,9;-99,9;-99,9;-99,9;-99,9
166016;-99,9;-99,9;-99,9;-99,9;-99,9
166017;-99,9;-99,9;-99,9;-99,9;-99,9
166018;-99,9;-99,9;-99,9;-99,9;-99,9
166019;-99,9;-99,9;-99,9;-99,9;-99,9
166020;-99,9;-99,9;-99,9;-99,9;-99,9
166021;-99,9;-99,9;-99,9;-99,9;-99,9
166022;-99,9;-99,9;-99,9;-99,9;-99,9
166023;-99,9;-99,9;-99,9;-99,9;-99,9
166024;-99,9;-99,9;-99,9;-99,9;-99,9
166025;-99,9;-99,9;-99,9;-99,9;-99,9
166026;-99,9;-99,9;-99,9;-99,9;-99,9
166027;-99,9;-99,9;-99,9;-99,9;-99,9
166028;-99,9;-99,9;-99,9;-99,9;-99,9
166029;-99,9;-99,9;-99,9;-99,9;-99,9
166030;-99,9;-99,9;-99,9;-99,9;-99,9
166031;-99,9;-99,9;-99,9;-99,9;-99,9
166032;-99,9;-99,9;-99,9;-99,9;-99,9
166033;-99,9;-99,9;-99,9;-99,9;-99,9
166034;-99,9;-99,9;-99,9;-99,9;-99,9
166035;-99,9;-99,9;-99,9;-99,9;-99,9
166036;-99,9;-99,9;-99,9;-99,9;-99,9
166037;-99,9;-99,9;-99,9;-99,9;-99,9
166038;-99,9;-99,9;-99,9;-99,9;-99,9
166039;-99,9;-99,9;-99,9;-99,9;-99,9
166040;-99,9;-99,9;-99,9;-99,9;-99,9
166041;-99,9;-99,9;-99,9;-99,9;-99,9
166042;-99,9;-99,9;-99,9;-99,9;-99,9
166043;-99,9;-99,9;-99,9;-99,9;-99,9
166044;-99,9;-99,9;-99,9;-99,9;-99,9
166045;-99,9;-99,9;-99,9;-99,9;-99,9
166046;-99,9;-99,9;-99,9;-99,9;-99,9
166047;-99,9;-99,9;-99,9;-99,9;-99,9
166048;-99,9;-99,9;-99,9;-99,9;-99,9
166049;-99,9;-99,9;-99,9;-99,9;-99,9
166050;-99,9;-99,9;-99,9;-99,9;-99,9
166051;-99,9;-99,9;-99,9;-99,9;-99,9
166052;-99,9;-99,9;-99,9;-99,9;-99,9
166053;-99,9;-99,9;-99,9;-99,9;-99,9
166054;-99,9;-99,9;-99,9;-99,9;-99,9
166055;-99,9;-99,9;-99,9;-99,9;-99,9
166056;-99,9;-99,9;-99,9;-99,9;-99,9
166057;-99,9;-99,9;-99,9;-99,9;-99,9
166058;-99,9;-99,9;-99,9;-99,9;-99,9
166059;-99,9;-99,9;-99,9;-99,9;-99,9
166060;-99,9;-99,9;-99,9;-99,9;-99,9
166061;-99,9;-99,9;-99,9;-99,9;-99,9
166062;-99,9;-99,9;-99,9;-99,9;-99,9
166063;-99,9;-99,9;-99,9;-99,9;-99,9
166064;-99,9;-99,9;-99,9;-99,9;-99,9
166065;-99,9;-99,9;-99,9;-99,9;-99,9
166066;-99,9;-99,9;-99,9;-99,9;-99,9
166067;-99,9;-99,9;-99,9;-99,9;-99,9
166068;-99,9;-99,9;-99,9;-99,9;-99,9
166069;-99,9;-99,9;-99,9;-99,9;-99,9
166070;-99,9;-99,9;-99,9;-99,9;-99,9
166071;-99,9;-99,9;-99,9;-99,9;-99,9
166072;-99,9;-99,9;-99,9;-99,9;-99,9
166073;-99,9;-99,9;-99,9;-99,9;-99,9
166074;-99,9;-99,9;-99,9;-99,9;-99,9
166075;-99,9;-99,9;-99,9;-99,9;-99,9
166076;-99,9;-99,9;-99,9;-99,9;-99,9
166077;-99,9;-99,9;-99,9;-99,9;-99,9
166078;-99,9;-99,9;-99,9;-99,9;-99,9
166079;-99,9;-99,9;-99,9;-99,9;-99,9
166080;-99,9;-99,9;-99,9;-99,9;-99,9
166081;-99,9;-99,9;-99,9;-99,9;-99,9
166082;-99,9;-99,9;-99,9;-99,9;-99,9
166083;-99,9;-99,9;-99,9;-99,9;-99,9
166084;-99,9;-99,9;-99,9;-99,9;-99,9
166085;-99,9;-99,9;-99,9;-99,9;-99,9
166086;-99,9;-99,9;-99,9;-99,9;-99,9
166087;-99,9;-99,9;-99,9;-99,9;-99,9
166088;-99,9;-99,9;-99,9;-99,9;-99,9
166089;-99,9;-99,9;-99,9;-99,9;-99,9
166090;-99,9;-99,9;-99,9;-99,9;-99,9
166091;15,08576601;4,22009347;-0,1;0,01471614;0,72232553
166092;15,08126964;4,21503497;-0,1;0,0137234;0,72746169
166093;15,08018128;4,19150875;-0,1;0,01327378;0,73287893
166094;15,08294073;4,1822117;-0,1;0,01154211;0,73914952
166095;15,08865394;4,22899711;-0,1;0,01053492;0,74534815
166096;15,08388437;4,3317147;-0,1;0,00863065;0,74060388
166097;15,08322493;4,37768113;-0,1;0,00688125;0,73074095
166098;15,04884533;4,44647675;-0,1;0,00759254;0,72675049
166099;14,99391544;4,4942654;-0,1;0,00716777;0,72582558
166100;15,11443099;4,56096443;-0,1;0,00798111;0,72398669
166101;15,13588631;4,58288956;-0,1;0,00666378;0,72309763
166102;15,13564892;4,56485536;-0,1;0,00593166;0,71855467
166103;15,1285697;4,6147161;-0,1;0,00546411;0,7143556
166104;15,1285404;4,65761011;-0,1;0,00743485;0,71510336
166105;15,14693426;4,63923371;-0,1;0,00778962;0,72708453
166106;15,16063194;4,66698753;-0,1;0,00881171;0,74148842
166107;15,18797276;4,64163858;-0,1;0,00976574;0,75633883
166108;15,27737726;4,68749582;-0,1;0,01164292;0,77189803
166109;15,32329672;4,75083498;-0,1;0,01334377;0,78689374
166110;15,35609992;4,79325838;-0,1;0,01582048;0,7945174
166111;15,3696877;4,83750942;-0,1;0,01690862;0,79850187
166112;15,36345178;4,8922744;-0,1;0,01893504;0,79881763
166113;15,38437772;4,84124589;-0,1;0,01899752;0,80495188
166114;15,32415014;4,89047948;-0,1;0,0213212;0,81143253
166115;15,48435354;4,93291416;-0,1;0,02290589;0,81667247
166116;15,57642777;4,97669373;-0,1;0,0215895;0,82350752
166117;15,67201579;4,98427888;-0,1;0,02416971;0,82186674
166118;15,95548717;5,0458758;-0,1;0,02484737;0,81667397
166119;16,14684869;5,14342883;-0,1;0,02820784;0,82187656
166120;16,43567431;5,20883008;-0,1;0,02911145;0,82001273
166121;16,19531869;5,20452083;-0,1;0,0289833;0,81903991
166122;16,19408874;5,18209972;-0,1;0,02881901;0,80686587
166123;16,18512299;5,1559258;-0,1;0,02946044;0,78826402
166124;16,08857646;5,16544347;-0,1;0,02443328;0,77019625
166125;16,15831865;5,16448689;-0,1;0,02160236;0,75161316
166126;16,05764427;5,16463417;-0,1;0,02056492;0,74348828
166127;15,99748196;5,15883412;-0,1;0,0198739;0,73839776
166128;15,91187185;5,14870229;-0,1;0,01998487;0,7339213
166129;15,82111352;5,14966963;-0,1;0,02002897;0,7321936
166130;15,8655328;5,13567362;-0,1;0,02206849;0,72924848
166131;15,84352063;5,12917308;-0,1;0,02347697;0,7268304
166132;15,72832117;5,12976327;-0,1;0,02343702;0,72459124
166133;15,74216529;5,12615852;-0,1;0,02350741;0,72155859
166134;15,71336215;5,13482996;-0,1;0,02366448;0,71985653
166135;15,64637763;5,13541013;-0,1;0,02367522;0,71955459
166136;15,63766092;5,12220367;-0,1;0,02308166;0,72722109
166137;15,70945565;5,12466353;-0,1;0,02510904;0,7305766
166138;15,69365651;5,11876168;-0,1;0,0264374;0,73394467
166139;15,74375768;5,1444871;-0,1;0,02761529;0,73868525
166140;15,77768282;5,14991847;-0,1;0,02891988;0,74392151
166141;15,79432944;5,13875327;-0,1;0,03134179;0,75032875
166142;15,6933509;5,16008669;-0,1;0,03408412;0,75837434
166143;15,6843791;5,16771965;-0,1;0,03642806;0,76759209
166144;15,78530094;5,15788928;-0,1;0,03897044;0,77512018
166145;15,8122143;5,14112808;-0,1;0,03846927;0,77917107
166146;15,88453289;5,14079514;-0,1;0,03545325;0,78021036
166147;15,91303711;5,13940654;-0,1;0,03075994;0,77860629
166148;16,02459364;5,12918628;-0,1;0,0296845;0,77559072
166149;16,07046227;5,14004724;-0,1;0,02352503;0,77248819
166150;16,09724273;5,13103127;-0,1;0,02057179;0,76987825
166151;16,12752217;5,12297011;-0,1;0,0187043;0,76759813
166152;16,22573419;5,20211534;-0,1;0,0215699;0,76378335
166153;16,22321032;5,21150266;-0,1;0,02421867;0,76373172
166154;16,07795054;5,14316616;-0,1;0,02547659;0,76420896
166155;16,14226019;5,19855326;-0,1;0,02746664;0,76359767
166156;16,16724329;5,10039973;-0,1;0,02933742;0,76190214
166157;16,23913751;5,16849766;-0,1;0,0301193;0,76037526
166158;16,24734307;5,12122915;-0,1;0,02951634;0,75899104
166159;16,32982193;5,16355343;-0,1;0,0294429;0,75777349
166160;16,3805735;5,1864523;-0,1;0,02861341;0,75542079
166161;16,38699433;5,17360894;-0,1;0,0275851;0,75203997
166162;16,52035037;5,22911803;-0,1;0,02668811;0,74889773
166163;16,61950543;5,25533557;-0,1;0,0257357;0,75069829
166164;16,70478191;5,26976721;-0,1;0,02509134;0,75634426
166165;16,73787003;5,26167701;-0,1;0,02481818;0,76237863
166166;16,77837645;5,3091206;-0,1;0,02461717;0,76834614
166167;16,77946548;5,31091636;-0,1;0,02456602;0,77373042
166168;16,77446842;5,30484481;-0,1;0,02555911;0,77725751
166169;16,74799888;5,31203912;-0,1;0,02613033;0,77845606
166170;16,80295614;5,31159283;-0,1;0,02664853;0,77999039
166171;16,80340742;5,30789257;-0,1;0,02685234;0,78089021
166172;16,82623126;5,30613478;-0,1;0,02607872;0,78001886
166173;16,78634573;5,29277668;-0,1;0,02472979;0,77841305
166174;16,65880336;5,2769427;-0,1;0,0221072;0,77397847
166175;16,64665945;5,28625967;-0,1;0,01997435;0,76735008
166176;16,71282607;5,26017883;-0,1;0,01553337;0,76198098
166177;16,70165926;5,26024286;-0,1;0,01392601;0,75593109
166178;16,78517023;5,22473428;-0,1;0,01145451;0,75296796
166179;16,78586628;5,22372813;-0,1;0,01105063;0,7516106
166180;16,78823828;5,22519829;-0,1;0,01119902;0,75090726
166181;16,85151167;5,26999342;-0,1;0,01331175;0,75051704
166182;-99,9;-99,9;-99,9;-99,9;-99,9
166183;-99,9;-99,9;-99,9;-99,9;-99,9
166184;-99,9;-99,9;-99,9;-99,9;-99,9
166185;-99,9;-99,9;-99,9;-99,9;-99,9
166186;-99,9;-99,9;-99,9;-99,9;-99,9
166187;-99,9;-99,9;-99,9;-99,9;-99,9
166188;-99,9;-99,9;-99,9;-99,9;-99,9
166189;-99,9;-99,9;-99,9;-99,9;-99,9
166190;-99,9;-99,9;-99,9;-99,9;-99,9
166191;-99,9;-99,9;-99,9;-99,9;-99,9
166192;-99,9;-99,9;-99,9;-99,9;-99,9
166193;-99,9;-99,9;-99,9;-99,9;-99,9
166194;-99,9;-99,9;-99,9;-99,9;-99,9
166195;-99,9;-99,9;-99,9;-99,9;-99,9
166196;-99,9;-99,9;-99,9;-99,9;-99,9
166197;-99,9;-99,9;-99,9;-99,9;-99,9
166198;-99,9;-99,9;-99,9;-99,9;-99,9
166199;-99,9;-99,9;-99,9;-99,9;-99,9
166200;-99,9;-99,9;-99,9;-99,9;-99,9
166201;-99,9;-99,9;-99,9;-99,9;-99,9
166202;-99,9;-99,9;-99,9;-99,9;-99,9
166203;-99,9;-99,9;-99,9;-99,9;-99,9
166204;-99,9;-99,9;-99,9;-99,9;-99,9
166205;-99,9;-99,9;-99,9;-99,9;-99,9
166206;-99,9;-99,9;-99,9;-99,9;-99,9
166207;-99,9;-99,9;-99,9;-99,9;-99,9
166208;-99,9;-99,9;-99,9;-99,9;-99,9
166209;-99,9;-99,9;-99,9;-99,9;-99,9
166210;-99,9;-99,9;-99,9;-99,9;-99,9
166211;-99,9;-99,9;-99,9;-99,9;-99,9
166212;-99,9;-99,9;-99,9;-99,9;-99,9
166213;-99,9;-99,9;-99,9;-99,9;-99,9
166214;-99,9;-99,9;-99,9;-99,9;-99,9
166215;-99,9;-99,9;-99,9;-99,9;-99,9
166216;-99,9;-99,9;-99,9;-99,9;-99,9
166217;-99,9;-99,9;-99,9;-99,9;-99,9
166218;-99,9;-99,9;-99,9;-99,9;-99,9
166219;-99,9;-99,9;-99,9;-99,9;-99,9
166220;-99,9;-99,9;-99,9;-99,9;-99,9
166221;-99,9;-99,9;-99,9;-99,9;-99,9
166222;-99,9;-99,9;-99,9;-99,9;-99,9
166223;-99,9;-99,9;-99,9;-99,9;-99,9
166224;-99,9;-99,9;-99,9;-99,9;-99,9
166225;-99,9;-99,9;-99,9;-99,9;-99,9
166226;-99,9;-99,9;-99,9;-99,9;-99,9
166227;-99,9;-99,9;-99,9;-99,9;-99,9
166228;-99,9;-99,9;-99,9;-99,9;-99,9
166229;-99,9;-99,9;-99,9;-99,9;-99,9
166230;-99,9;-99,9;-99,9;-99,9;-99,9
166231;-99,9;-99,9;-99,9;-99,9;-99,9
166232;-99,9;-99,9;-99,9;-99,9;-99,9
166233;-99,9;-99,9;-99,9;-99,9;-99,9
166234;-99,9;-99,9;-99,9;-99,9;-99,9
166235;-99,9;-99,9;-99,9;-99,9;-99,9
166236;-99,9;-99,9;-99,9;-99,9;-99,9
166237;-99,9;-99,9;-99,9;-99,9;-99,9
166238;-99,9;-99,9;-99,9;-99,9;-99,9
166239;-99,9;-99,9;-99,9;-99,9;-99,9
166240;-99,9;-99,9;-99,9;-99,9;-99,9
166241;-99,9;-99,9;-99,9;-99,9;-99,9
166242;-99,9;-99,9;-99,9;-99,9;-99,9
166243;-99,9;-99,9;-99,9;-99,9;-99,9
166244;-99,9;-99,9;-99,9;-99,9;-99,9
166245;-99,9;-99,9;-99,9;-99,9;-99,9
166246;-99,9;-99,9;-99,9;-99,9;-99,9
166247;-99,9;-99,9;-99,9;-99,9;-99,9
166248;-99,9;-99,9;-99,9;-99,9;-99,9
166249;-99,9;-99,9;-99,9;-99,9;-99,9
166250;-99,9;-99,9;-99,9;-99,9;-99,9
166251;-99,9;-99,9;-99,9;-99,9;-99,9
166252;-99,9;-99,9;-99,9;-99,9;-99,9
166253;-99,9;-99,9;-99,9;-99,9;-99,9
166254;-99,9;-99,9;-99,9;-99,9;-99,9
166255;-99,9;-99,9;-99,9;-99,9;-99,9
166256;-99,9;-99,9;-99,9;-99,9;-99,9
166257;-99,9;-99,9;-99,9;-99,9;-99,9
166258;-99,9;-99,9;-99,9;-99,9;-99,9
166259;-99,9;-99,9;-99,9;-99,9;-99,9
166260;-99,9;-99,9;-99,9;-99,9;-99,9
166261;-99,9;-99,9;-99,9;-99,9;-99,9
166262;-99,9;-99,9;-99,9;-99,9;-99,9
166263;-99,9;-99,9;-99,9;-99,9;-99,9
166264;-99,9;-99,9;-99,9;-99,9;-99,9
166265;-99,9;-99,9;-99,9;-99,9;-99,9
166266;-99,9;-99,9;-99,9;-99,9;-99,9
166267;-99,9;-99,9;-99,9;-99,9;-99,9
166268;-99,9;-99,9;-99,9;-99,9;-99,9
166269;-99,9;-99,9;-99,9;-99,9;-99,9
166270;-99,9;-99,9;-99,9;-99,9;-99,9
166271;-99,9;-99,9;-99,9;-99,9;-99,9
166272;-99,9;-99,9;-99,9;-99,9;-99,9
166273;-99,9;-99,9;-99,9;-99,9;-99,9
166274;-99,9;-99,9;-99,9;-99,9;-99,9
166275;-99,9;-99,9;-99,9;-99,9;-99,9
166276;-99,9;-99,9;-99,9;-99,9;-99,9
166277;-99,9;-99,9;-99,9;-99,9;-99,9
166278;-99,9;-99,9;-99,9;-99,9;-99,9
166279;-99,9;-99,9;-99,9;-99,9;-99,9
166280;-99,9;-99,9;-99,9;-99,9;-99,9
166281;-99,9;-99,9;-99,9;-99,9;-99,9
166282;-99,9;-99,9;-99,9;-99,9;-99,9
166283;-99,9;-99,9;-99,9;-99,9;-99,9
166284;-99,9;-99,9;-99,9;-99,9;-99,9
166285;-99,9;-99,9;-99,9;-99,9;-99,9
166286;-99,9;-99,9;-99,9;-99,9;-99,9
166287;-99,9;-99,9;-99,9;-99,9;-99,9
166288;-99,9;-99,9;-99,9;-99,9;-99,9
166289;-99,9;-99,9;-99,9;-99,9;-99,9
166290;-99,9;-99,9;-99,9;-99,9;-99,9
166291;-99,9;-99,9;-99,9;-99,9;-99,9
166292;-99,9;-99,9;-99,9;-99,9;-99,9
166293;-99,9;-99,9;-99,9;-99,9;-99,9
166294;-99,9;-99,9;-99,9;-99,9;-99,9
166295;-99,9;-99,9;-99,9;-99,9;-99,9
166296;-99,9;-99,9;-99,9;-99,9;-99,9
166297;-99,9;-99,9;-99,9;-99,9;-99,9
166298;-99,9;-99,9;-99,9;-99,9;-99,9
166299;-99,9;-99,9;-99,9;-99,9;-99,9
167000;-99,9;-99,9;-99,9;-99,9;-99,9
167001;-99,9;-99,9;-99,9;-99,9;-99,9
167002;-99,9;-99,9;-99,9;-99,9;-99,9
167003;-99,9;-99,9;-99,9;-99,9;-99,9
167004;-99,9;-99,9;-99,9;-99,9;-99,9
167005;-99,9;-99,9;-99,9;-99,9;-99,9
167006;-99,9;-99,9;-99,9;-99,9;-99,9
167007;-99,9;-99,9;-99,9;-99,9;-99,9
167008;-99,9;-99,9;-99,9;-99,9;-99,9
167009;-99,9;-99,9;-99,9;-99,9;-99,9
167010;-99,9;-99,9;-99,9;-99,9;-99,9
167011;-99,9;-99,9;-99,9;-99,9;-99,9
167012;-99,9;-99,9;-99,9;-99,9;-99,9
167013;-99,9;-99,9;-99,9;-99,9;-99,9
167014;-99,9;-99,9;-99,9;-99,9;-99,9
167015;-99,9;-99,9;-99,9;-99,9;-99,9
167016;-99,9;-99,9;-99,9;-99,9;-99,9
167017;-99,9;-99,9;-99,9;-99,9;-99,9
167018;-99,9;-99,9;-99,9;-99,9;-99,9
167019;-99,9;-99,9;-99,9;-99,9;-99,9
167020;-99,9;-99,9;-99,9;-99,9;-99,9
167021;-99,9;-99,9;-99,9;-99,9;-99,9
167022;-99,9;-99,9;-99,9;-99,9;-99,9
167023;-99,9;-99,9;-99,9;-99,9;-99,9
167024;-99,9;-99,9;-99,9;-99,9;-99,9
167025;-99,9;-99,9;-99,9;-99,9;-99,9
167026;-99,9;-99,9;-99,9;-99,9;-99,9
167027;-99,9;-99,9;-99,9;-99,9;-99,9
167028;-99,9;-99,9;-99,9;-99,9;-99,9
167029;-99,9;-99,9;-99,9;-99,9;-99,9
167030;-99,9;-99,9;-99,9;-99,9;-99,9
167031;-99,9;-99,9;-99,9;-99,9;-99,9
167032;-99,9;-99,9;-99,9;-99,9;-99,9
167033;-99,9;-99,9;-99,9;-99,9;-99,9
167034;-99,9;-99,9;-99,9;-99,9;-99,9
167035;-99,9;-99,9;-99,9;-99,9;-99,9
167036;-99,9;-99,9;-99,9;-99,9;-99,9
167037;-99,9;-99,9;-99,9;-99,9;-99,9
167038;-99,9;-99,9;-99,9;-99,9;-99,9
167039;-99,9;-99,9;-99,9;-99,9;-99,9
167040;-99,9;-99,9;-99,9;-99,9;-99,9
167041;-99,9;-99,9;-99,9;-99,9;-99,9
167042;-99,9;-99,9;-99,9;-99,9;-99,9
167043;-99,9;-99,9;-99,9;-99,9;-99,9
167044;-99,9;-99,9;-99,9;-99,9;-99,9
167045;-99,9;-99,9;-99,9;-99,9;-99,9
167046;-99,9;-99,9;-99,9;-99,9;-99,9
167047;-99,9;-99,9;-99,9;-99,9;-99,9
167048;-99,9;-99,9;-99,9;-99,9;-99,9
167049;-99,9;-99,9;-99,9;-99,9;-99,9
167050;-99,9;-99,9;-99,9;-99,9;-99,9
167051;-99,9;-99,9;-99,9;-99,9;-99,9
167052;-99,9;-99,9;-99,9;-99,9;-99,9
167053;-99,9;-99,9;-99,9;-99,9;-99,9
167054;-99,9;-99,9;-99,9;-99,9;-99,9
167055;-99,9;-99,9;-99,9;-99,9;-99,9
167056;-99,9;-99,9;-99,9;-99,9;-99,9
167057;-99,9;-99,9;-99,9;-99,9;-99,9
167058;-99,9;-99,9;-99,9;-99,9;-99,9
167059;-99,9;-99,9;-99,9;-99,9;-99,9
167060;-99,9;-99,9;-99,9;-99,9;-99,9
167061;-99,9;-99,9;-99,9;-99,9;-99,9
167062;-99,9;-99,9;-99,9;-99,9;-99,9
167063;-99,9;-99,9;-99,9;-99,9;-99,9
167064;-99,9;-99,9;-99,9;-99,9;-99,9
167065;-99,9;-99,9;-99,9;-99,9;-99,9
167066;-99,9;-99,9;-99,9;-99,9;-99,9
167067;-99,9;-99,9;-99,9;-99,9;-99,9
167068;-99,9;-99,9;-99,9;-99,9;-99,9
167069;-99,9;-99,9;-99,9;-99,9;-99,9
167070;-99,9;-99,9;-99,9;-99,9;-99,9
167071;-99,9;-99,9;-99,9;-99,9;-99,9
167072;-99,9;-99,9;-99,9;-99,9;-99,9
167073;-99,9;-99,9;-99,9;-99,9;-99,9
167074;-99,9;-99,9;-99,9;-99,9;-99,9
167075;-99,9;-99,9;-99,9;-99,9;-99,9
167076;-99,9;-99,9;-99,9;-99,9;-99,9
167077;-99,9;-99,9;-99,9;-99,9;-99,9
167078;-99,9;-99,9;-99,9;-99,9;-99,9
167079;-99,9;-99,9;-99,9;-99,9;-99,9
167080;-99,9;-99,9;-99,9;-99,9;-99,9
